Date,Open,High,Low,Close,Volume,AveragePrice,TrueRange,PriceAction,HighestHigh,LowestLow,SMA,EMA,EMA26,UpMove,DownMove,PlusDM,MinusDI,EMADM,ATR,PercK,PercD
29-11-2011,293.89,295.18,290.67,291.46,3663438,292.925,4.51,-2.68,309.15,280.67,296.5978571,293.6847744,292.888743,0.77,-2.42,0.77,0,,5.799144801,5.672962832,6.568991899
30-11-2011,298.98,299.76,296.04,299.7,6358134,297.9,3.72,2.16,309.15,280.67,296.5421429,294.4868045,293.3932806,4.58,-5.37,4.58,0,,5.650634458,3.078276165,4.56637666
01-12-2011,300,308,299.5,306.88,7241188,303.75,8.5,6.57,309.15,280.67,297.2092857,296.1392306,294.3922968,8.24,-3.46,8.24,0,,5.854160569,0.750214819,3.167151272
02-12-2011,308.68,312,308.13,310.18,8171358,310.065,3.87,0.865,309.15,280.67,297.6378571,298.0113332,295.5617563,4,-8.63,4,0,,5.712434814,-0.334106427,1.164794852
05-12-2011,313.82,315.95,311.2,312.82,6395452,313.575,4.75,-1.255,312,280.67,298.0892857,299.9858221,296.8401447,3.95,-3.07,3.95,0,,5.64368947,-0.26176757,0.051446941
06-12-2011,311.5,314.31,310.12,311.88,4652836,312.215,4.19,-0.145,315.95,280.67,298.3464286,301.5717125,297.9542081,-1.64,1.08,0,1.08,,5.539854508,1.287587592,0.230571198
07-12-2011,310.84,312.83,309.05,311.7,4515500,310.94,3.78,1.19,315.95,280.67,298.7721429,302.9221508,298.9724149,-1.48,1.07,0,1.07,,5.414150614,1.3502351,0.792018374
08-12-2011,310.52,313.73,307.65,308.02,4828000,310.69,6.08,-3.92,315.95,280.67,299.3135714,303.601864,299.6426064,0.9,1.4,0,1.4,,5.461711285,2.479132147,1.705651613
09-12-2011,308.9,314.56,308.5,313.71,5536356,311.53,6.06,4.585,315.95,280.67,300.4757143,304.9496155,300.6846356,0.83,-0.85,0.83,0,,5.504446193,0.719412908,1.516260052
12-12-2011,311,313.09,310.14,312.7,4369468,311.615,2.95,1.935,315.95,280.67,302.0635714,305.9830001,301.5746625,-1.47,-1.64,0,0,,5.321985751,1.034982405,1.41117582
13-12-2011,314.38,318.28,311.42,312.82,8056944,314.85,6.86,-2.81,315.95,280.67,303.6935714,306.8946001,302.4076505,5.19,-1.28,5.19,0,,5.431843911,0.981929979,0.912108431
14-12-2011,311.44,312.16,306.24,309.04,7807964,309.2,5.92,-1.36,318.28,280.67,305.4064286,307.1806534,302.8989357,-6.12,5.18,0,5.18,,5.466712203,2.890752096,1.63588816
15-12-2011,311.26,312,309.35,309.77,4818770,310.675,2.65,-1.65,318.28,288.25,307.4842857,307.5258996,303.4079034,-0.16,-3.11,0,0,,5.265518475,2.659956866,2.177546313
16-12-2011,312.16,314.66,310.74,312.98,8918808,312.7,3.92,0.69,318.28,290.67,308.8328571,308.253113,304.1169476,2.66,-1.39,2.66,0,,5.169410012,1.668818288,2.406509083
19-12-2011,314,314.25,310,310.92,4287178,312.125,4.25,-2.745,318.28,296.04,310.2228571,308.6086979,304.6208774,-0.41,0.74,0,0.74,,5.103737868,2.292656335,2.207143829
20-12-2011,314,315.92,314,315.18,4776368,314.96,1.92,0.81,318.28,299.5,311.3285714,309.4848715,305.4030346,1.67,-4,1.67,0,,4.876328021,0.976470218,1.645981614
21-12-2011,315,315.91,309.48,312.91,4996108,312.695,6.43,-0.83,318.28,306.24,311.7592857,309.9415553,305.9591061,-0.01,4.52,0,4.52,,4.987304591,1.682805302,1.650643952
22-12-2011,313.76,315.86,313.5,314.85,3647822,314.68,2.36,0.715,318.28,306.24,312.0928571,310.5960146,306.6176909,-0.05,-4.02,0,0,,4.799639977,1.080093839,1.246456453
23-12-2011,316,317.34,315.28,316.57,2907446,316.31,2.06,0.545,318.28,306.24,312.3607143,311.392546,307.3548989,1.48,-1.78,1.48,0,,4.603951407,0.538184336,1.100361159
27-12-2011,316.02,322.24,316,320.12,3212904,319.12,6.24,3.05,318.28,306.24,312.9492857,312.5562065,308.300462,4.9,-0.72,4.9,0,,4.720812021,-0.58370079,0.344859128
28-12-2011,321.58,322.5,319.05,319.85,4254260,320.775,3.45,-1.79,322.24,306.24,313.5314286,313.5287123,309.1559833,0.26,-3.05,0.26,0,,4.630039734,0.737586026,0.230689857
29-12-2011,320.62,321.5,317.6,321.2,3150990,319.55,3.9,1.94,322.5,306.24,314.4728571,314.5515507,310.0481327,-1,1.45,0,1.45,,4.577894038,0.405540304,0.18647518
30-12-2011,321.01,323.38,321.01,322.95,3565718,322.195,2.37,1.725,322.5,306.24,315.1328571,315.6713439,311.0038266,1.88,-3.41,1.88,0,,4.420187321,-0.140285247,0.334280361
03-01-2012,326.2,334.08,326.18,332.7,7354300,330.13,7.9,5.82,323.38,306.24,316.5614286,317.9418314,312.6109505,10.7,-5.17,10.7,0,,4.66874537,-2.934878448,-0.889874463
04-01-2012,332.62,335.12,330.31,334.14,5727960,332.715,4.81,2.185,334.08,306.24,318.0842857,320.1015872,314.2056949,1.04,-4.13,1.04,0,,4.678834986,-0.018078007,-1.031080567
05-01-2012,331.06,331.98,328.12,329.5,6565632,330.05,3.86,-1.33,335.12,309.35,319.5457143,321.3547089,315.3386064,-3.14,2.19,0,2.19,,4.620346773,1.670381929,-0.427524842
06-01-2012,329.92,330,324.9,325.01,5386198,327.45,5.1,-4.895,335.12,309.48,320.6342857,321.8420811,316.0550059,-1.98,3.22,0,3.22,,4.654607718,2.973398232,1.541900718
09-01-2012,323.25,323.5,310.62,311.23,11646536,317.06,12.88,-11.84,335.12,309.48,320.5092857,320.4271369,315.6975981,-6.5,14.28,0,14.28,,5.242135738,6.885519945,3.843100035
10-01-2012,314.92,316.9,308.46,311.57,8791030,312.68,8.44,-2.785,335.12,309.48,320.5557143,319.2461853,315.3918501,-6.6,2.16,0,2.16,,5.470554614,6.96941448,5.609444219
11-01-2012,311.75,314.7,310.56,312.98,4800520,312.63,4.14,0.965,335.12,308.46,320.3985714,318.410694,315.2131945,-2.2,-2.1,0,0,,5.375514999,6.625667729,6.826867385
12-01-2012,315.6,316.44,313.25,314.82,3750262,314.845,3.19,-0.415,335.12,308.46,320.535,317.9319348,315.184069,1.74,-2.69,1.74,0,,5.219406784,6.050039489,6.5483739
13-01-2012,313.13,313.48,310.53,312.5,4614476,312.005,2.95,0.18,335.12,308.46,320.3671429,317.2076768,314.9852491,-2.96,2.72,0,2.72,,5.0573063,6.753448379,6.476385199
17-01-2012,315.52,315.99,312.84,314.29,3818588,314.415,3.15,-0.74,335.12,308.46,320.2042857,316.8186532,314.9337492,2.51,-2.31,2.51,0,,4.921070135,6.201988924,6.335158931
18-01-2012,313.32,317,311.06,316.46,5526160,314.03,5.94,4,335.12,308.46,319.9428571,316.7708328,315.0468048,1.01,1.78,0,1.78,,4.99385084,5.635419183,6.196952162
19-01-2012,320.48,320.5,315.73,319.79,12585752,318.115,4.77,1.33,335.12,308.46,319.9385714,317.1733884,315.3981526,3.5,-4.67,3.5,0,,4.977861494,4.59270799,5.476705366
20-01-2012,295.26,295.5,290.85,293,21152304,293.175,4.65,-1.305,335.12,308.46,317.9242857,313.95027,313.7390302,-25,24.88,0,24.88,,4.954442816,12.51987813,7.582668435
23-01-2012,293,294.33,291.58,292.76,6825800,292.955,2.75,-0.315,335.12,290.85,315.7678571,311.1249006,312.1850279,-1.17,-0.73,0,0,,4.796982615,12.62837808,9.913654732
24-01-2012,292.78,293.84,289,290.46,6112276,291.42,4.84,-2.12,335.12,290.85,312.7507143,308.3695806,310.5757666,-0.49,2.58,0,2.58,,4.800055285,13.24279445,12.79701689
25-01-2012,288.76,289.36,283.19,284.74,9036510,286.275,6.17,-3.545,331.98,289,309.2221429,305.2189698,308.6620061,-4.48,5.81,0,5.81,,4.897908479,14.07942776,13.31686676
26-01-2012,286,287.24,282.27,284.05,6452296,284.755,4.97,-1.68,330,283.19,305.9757143,302.3964405,306.8388945,-2.12,0.92,0,0.92,,4.903057874,13.85371442,13.72531221
27-01-2012,285.39,290.16,284.67,289.99,7234864,287.415,5.49,4.875,323.5,282.27,303.4742857,300.7422484,305.5908283,2.92,-2.4,2.92,0,,4.944982311,10.51706552,12.8167359
30-01-2012,289.5,290,286.7,288.85,4661496,288.35,3.3,0.175,320.5,282.27,301.8757143,299.1566153,304.3507669,-0.16,-2.03,0,0,,4.827483575,9.880590026,11.41712332
31-01-2012,291.5,292,287.58,290.06,4284632,289.79,4.42,-0.45,320.5,282.27,300.3392857,297.9437333,303.2921916,2,-0.88,2,0,,4.798377605,9.484343356,9.960666299
01-02-2012,292.46,292.75,289.57,290.42,4641300,291.16,3.18,-1.76,320.5,282.27,298.7278571,296.9405688,302.3386959,0.75,-1.99,0.75,0,,4.682779205,9.334078074,9.566337152
02-02-2012,292.44,293.2,291.04,292.56,4829344,292.12,2.16,0.5,320.5,282.27,297.1378571,296.356493,301.6143481,0.45,-1.47,0.45,0,,4.50258069,8.73125,9.18322381
03-02-2012,295.33,298.54,294.02,298.17,6337746,296.28,4.52,3.31,320.5,282.27,296.1142857,296.5982939,301.3592112,5.34,-2.98,5.34,0,,4.503824927,7.039944513,8.368424195
06-02-2012,297.62,305.42,297,304.54,7359050,301.21,8.42,6.79,320.5,282.27,295.4178571,297.6571881,301.5948252,6.88,-2.98,6.88,0,,4.783551717,5.087501195,6.952898569
07-02-2012,303.58,304.7,301.88,303.38,4184070,303.29,2.82,-0.01,320.5,282.27,294.4835714,298.4202297,301.7270603,-0.72,-4.88,0,0,,4.643298023,5.341487005,5.822977571
08-02-2012,304.33,305.68,302.37,304.92,3671986,304.025,3.31,1.19,305.42,282.27,293.4214286,299.2868657,301.9635744,0.98,-0.49,0.98,0,,4.54806245,0.164349341,3.531112514
09-02-2012,306.01,307.25,304.5,305.73,4529980,305.875,2.75,-0.285,305.68,282.27,294.3307143,300.1459503,302.2425689,1.57,-2.13,1.57,0,,4.419629418,-0.016341738,1.829831536
10-02-2012,303.92,304.06,302,302.96,4650886,303.03,2.06,-0.55,307.25,282.27,295.0592857,300.5211569,302.2957119,-3.19,2.5,0,2.5,,4.25108446,1.393762183,0.513923262
13-02-2012,305.02,306.92,305.01,306.1,3632518,305.965,1.91,0.675,307.25,282.27,296.1764286,301.2650027,302.577511,2.86,-3.01,2.86,0,,4.083864141,0.375112126,0.584177524
14-02-2012,305.77,306,302.38,304.88,3607502,304.19,3.62,0.245,307.25,282.27,297.615,301.7470023,302.7480658,-0.92,2.63,0,2.63,,4.050730988,0.771974398,0.846949569
15-02-2012,306,306.46,301.28,302.78,4852720,303.87,5.18,-2.7,307.25,284.67,298.9528571,301.8847353,302.7504313,0.46,1.1,0,1.1,,4.13139306,1.442168092,0.863084872
16-02-2012,301.41,304.4,298.86,303.26,5061722,301.63,5.54,2.555,307.25,286.7,299.9007143,302.0681039,302.7881771,-2.06,2.42,0,2.42,,4.232007842,1.309506228,1.174549572
17-02-2012,302.48,303.82,301.2,302.32,4898058,302.51,2.62,-0.27,307.25,287.58,300.8628571,302.1016901,302.7534973,-0.58,-2.34,0,0,,4.116864425,1.603147763,1.451607361
21-02-2012,301.94,308.94,301.44,307,4961478,305.19,7.5,4.34,307.25,289.57,302.0728571,302.7547981,303.0680531,5.12,-0.24,5.12,0,,4.358516966,0.082532766,0.998395585
22-02-2012,305.82,308.39,303.36,303.97,3933970,305.875,5.03,-2.83,308.94,291.04,303.0407143,302.916825,303.134864,-0.55,-1.92,0,0,,4.40648004,1.594123873,1.093268134
23-02-2012,303.36,303.97,300.18,303.06,4109860,302.075,3.79,0.835,308.94,294.02,303.7907143,302.935915,303.1293185,-4.42,3.18,0,3.18,,4.362445751,1.908440304,1.195032314
24-02-2012,303.68,305.82,302.76,304.95,3873948,304.29,3.06,1.295,308.94,297,304.275,303.2044597,303.2641838,1.85,-2.58,1.85,0,,4.269413912,1.296949406,1.599837861
27-02-2012,303.3,306.18,302.53,304.65,3629036,304.355,3.65,0.97,308.94,298.86,304.2828571,303.3971984,303.3668368,0.36,0.23,0.36,0,,4.225170061,1.392992824,1.532794178
28-02-2012,305,309.88,303.84,309.2,5695394,306.86,6.04,4.44,308.94,298.86,304.6985714,304.1709053,303.798923,3.7,-1.31,3.7,0,,4.354800771,-0.085385878,0.86818545
29-02-2012,309.08,312.8,307.75,309.12,6273674,310.275,5.05,-1.135,309.88,298.86,304.9985714,304.8307846,304.1930768,2.92,-3.91,2.92,0,,4.404457859,0.244361204,0.517322717
01-03-2012,311.13,312.85,309.08,311.2,4475420,310.965,3.77,0.27,312.8,298.86,305.3892857,305.6800133,304.7121082,0.05,-1.33,0.05,0,,4.35913944,0.511950853,0.22364206
02-03-2012,310.8,312,310.16,310.62,3146428,311.08,1.84,-0.55,312.85,298.86,305.9364286,306.3386782,305.1497298,-0.85,-1.08,0,0,,4.179200909,0.711550734,0.489287597
05-03-2012,310.2,311.24,305.69,307.12,3186500,308.465,5.55,-2.885,312.85,298.86,306.0092857,306.4428544,305.2956757,-0.76,4.47,0,4.47,,4.277115129,1.814813055,1.012771547
06-03-2012,304.04,304.4,296.92,302.48,6348632,300.66,7.48,1.04,312.85,298.86,305.8378571,305.9144738,305.0871072,-6.84,8.77,0,8.77,,4.50589262,3.325743241,1.950702343
07-03-2012,304.63,305.6,302.93,303.4,1712510,304.265,2.67,-1.48,312.85,296.92,305.8821429,305.5792107,304.9621363,1.2,-6.01,1.2,0,,4.374757433,3.006394553,2.715650283
08-03-2012,305,305.75,303.18,303.57,2690856,304.465,2.57,-1.61,312.85,296.92,305.9042857,305.3113159,304.8590151,0.15,-0.25,0.15,0,,4.245846188,2.951090759,3.094409518
09-03-2012,303.9,305.95,300,300.12,5341022,302.975,5.95,-4.745,312.85,296.92,305.7471429,304.6191404,304.5079769,0.2,3.18,0,3.18,,4.36757146,4.0082495,3.321911604
12-03-2012,300,303.5,299.63,302.58,3338752,301.565,3.87,2.305,312.85,296.92,305.4314286,304.3472551,304.3651638,-2.45,0.37,0,0.37,,4.332030642,3.30708915,3.422143136
13-03-2012,304.38,308.92,302.77,308.89,4494708,305.845,6.15,5.3,312.85,296.92,305.7828571,304.9529544,304.7003369,5.42,-3.14,5.42,0,,4.461885596,1.287595513,2.867644721
14-03-2012,307.5,311.39,306.73,308,5873714,309.06,4.66,-0.81,312.85,296.92,306.1357143,305.3592271,304.9447564,2.47,-3.96,2.47,0,,4.476036625,1.546260282,2.046981648
15-03-2012,308.27,311.75,307.42,310.56,4870680,309.585,4.33,2.12,312.85,296.92,306.5364286,306.0526635,305.3607003,0.36,-0.69,0.36,0,,4.465605437,0.736974222,1.190276672
16-03-2012,310.44,312.96,310.02,312.52,6100914,311.49,2.94,2.07,312.85,296.92,307.0985714,306.914975,305.8910188,1.21,-2.6,1.21,0,,4.35663362,0.106184439,0.796472981
19-03-2012,311.56,318.64,310.62,316.99,4345942,314.63,8.02,5.075,312.96,296.92,307.655,308.2583117,306.7131656,5.68,-0.6,5.68,0,,4.618302647,-1.308930282,-0.155257207
20-03-2012,315.46,318.03,313.64,316.74,3081556,315.835,4.39,1.545,318.64,296.92,308.1992857,309.3892035,307.455894,-0.61,-3.02,0,0,,4.601995315,0.599189517,-0.201185442
21-03-2012,317.3,323.7,316.26,319.99,4939274,319.98,7.44,1.355,318.64,296.92,308.8271429,310.802643,308.3843463,5.67,-2.62,5.67,0,,4.804709936,-0.425484974,-0.37840858
22-03-2012,318.91,324.4,315.5,323.02,4820640,319.95,8.9,5.125,323.7,296.92,309.7128571,312.4316239,309.4684688,0.7,0.76,0,0.76,,5.097230655,0.213450522,0.129051688
23-03-2012,323.3,324.25,320.45,321.3,3880670,322.35,3.8,-2.05,324.4,296.92,310.7257143,313.6140741,310.3448786,-0.15,-4.95,0,0,,5.004571322,0.949609435,0.245858328
26-03-2012,322.98,324.74,319.77,324.67,3639244,322.255,4.97,3.26,324.4,299.63,312.3107143,315.0881975,311.4059987,0.49,0.68,0,0.68,,5.002101942,-0.084075481,0.359661492
27-03-2012,323.52,326.75,322.4,323.51,4017608,324.575,4.35,-1.07,324.74,299.63,313.7471429,316.2111045,312.3025914,2.01,-2.63,2.01,0,,4.955523232,0.377520641,0.414351532
28-03-2012,326.06,329.3,325.54,327.88,5077616,327.42,3.76,1.37,326.75,299.63,315.4835714,317.7669573,313.4564735,2.55,-3.14,2.55,0,,4.870128715,-0.34728625,-0.01794703
29-03-2012,326.72,328.3,322.15,324.2,3848430,325.225,6.15,-2.285,329.3,299.63,317.2035714,318.6246963,314.2522903,-1,3.39,0,3.39,,4.961548093,1.538067162,0.522767184
30-03-2012,325.88,326.74,320.5,320.62,4621490,323.62,6.24,-5.63,329.3,302.77,318.4921429,318.8907368,314.7239725,-1.56,1.65,0,1.65,,5.052866086,2.591586302,1.260789071
02-04-2012,320.38,323.75,317.42,323.46,4568276,320.585,6.33,4.415,329.3,306.73,319.5328571,319.4999719,315.3710856,-2.99,3.08,0,3.08,,5.144089937,1.797559136,1.975737533
03-04-2012,322.7,323.98,319.32,321.31,4089714,321.65,4.66,-1.035,329.3,307.42,320.4835714,319.741309,315.8110052,0.23,-1.9,0.23,0,,5.109512084,2.418756717,2.269300718
04-04-2012,319.23,319.5,315.55,317.58,3256344,317.525,3.95,-0.77,329.3,310.02,320.985,319.4531344,315.9420418,-4.48,3.77,0,3.77,,5.026689793,3.55076196,2.589025938
05-04-2012,316.12,318.21,314.29,316.16,4638824,316.25,3.92,-0.07,329.3,310.62,321.245,319.0140498,315.9581869,-1.29,1.26,0,1.26,,4.947640522,3.989434375,3.319651017
09-04-2012,314.24,317.67,312.64,315.42,3881698,315.155,5.03,0.855,329.3,313.64,321.1328571,318.5348432,315.9183212,-0.54,1.65,0,1.65,,4.953523342,4.225973907,3.922056747
10-04-2012,316.76,317.25,312.27,313.43,4969756,314.76,4.98,-2.995,329.3,312.64,320.8964286,317.8541974,315.7340011,-0.42,0.37,0,0.37,,4.955414532,4.775876856,4.330428379
11-04-2012,316.98,318,315.65,317.98,4398678,316.825,2.35,1.655,329.3,312.27,320.7528571,317.8709711,315.9003714,0.75,-3.38,0.75,0,,4.769313494,3.454958873,4.152269879
12-04-2012,321.18,326.57,320.13,325.5,11478316,323.35,6.44,4.31,329.3,312.27,320.93,318.888175,316.611455,8.57,-4.48,8.57,0,,4.888648244,1.169266747,3.133367492
13-04-2012,323.77,324.5,311.77,312.3,16322624,318.135,12.73,-11.57,329.3,312.27,320.2871429,318.0097516,316.292088,-2.07,8.36,0,8.36,,5.448744798,4.987238537,3.203821386
16-04-2012,311.74,311.9,300.83,303.04,11384722,306.365,11.07,-7.675,329.3,311.77,318.7421429,316.0137848,315.3104518,-12.6,10.94,0,10.94,,5.850263027,7.792862972,4.649789418
17-04-2012,304.28,308.85,303.5,304.79,6048028,306.175,5.35,-1.13,329.3,300.83,317.405,314.5172801,314.5311591,-3.05,-2.67,0,0,,5.814529953,7.41760736,6.732569623
18-04-2012,304.02,306.4,301.4,303.73,5340760,303.9,5,-0.315,328.3,300.83,315.68,313.0789761,313.7310732,-2.45,2.1,0,2.1,,5.756349242,7.476834594,7.562434975
19-04-2012,302.85,308.13,299.5,299.65,6589704,303.815,8.63,-5.765,326.74,300.83,313.9264286,311.288446,312.6880308,1.73,1.9,0,1.9,,5.961610011,8.147245906,7.68056262
20-04-2012,302.12,304.42,297.92,298.03,6116722,301.17,6.5,-5.185,326.57,299.5,312.3128571,309.5206532,311.6022507,-3.71,1.58,0,1.58,,6.000066439,8.602733945,8.075604815
23-04-2012,296.45,299.23,295.1,298.8,4395466,297.165,4.13,2.81,326.57,297.92,310.5514286,308.0912327,310.6539358,-5.19,2.82,0,2.82,,5.866490264,8.57734124,8.442440364
24-04-2012,299.12,303.32,298.66,300.64,3858574,300.99,4.66,0.41,326.57,295.1,309.075,307.097735,309.9121628,4.09,-3.56,4.09,0,,5.780312388,7.950085847,8.376720344
25-04-2012,302,305.68,301.44,304.86,3642084,303.56,4.24,2.73,326.57,295.1,308.1664286,306.7993704,309.5379285,2.36,-2.78,2.36,0,,5.670290075,6.703927866,7.743784984
26-04-2012,305.46,309,304.85,307.74,4186248,306.925,4.15,1.955,326.57,295.1,307.565,306.9247877,309.4047486,3.32,-3.41,3.32,0,,5.561697927,5.800717773,6.818243829
27-04-2012,307.51,308.37,305.3,307.49,3272798,306.835,3.07,0.645,326.57,295.1,306.9985714,307.0001493,309.2629154,-0.63,-0.45,0,0,,5.383719503,5.85410754,6.119584393
30-04-2012,306.5,308.04,300.3,302.42,5330300,304.17,7.74,-3.79,326.57,295.1,306.2121429,306.3894627,308.7560328,-0.33,5,0,5,,5.552025253,7.310207047,6.321677453
01-05-2012,301.9,305.8,300.1,302.21,4004848,302.95,5.7,-0.585,326.57,295.1,305.0857143,305.832201,308.2711415,-2.24,0.2,0,0.2,,5.562594878,7.446011829,6.870108805
02-05-2012,300.6,304.06,300.3,303.63,3222868,302.18,3.76,2.965,324.5,295.1,303.5235714,305.5385742,307.9273532,-1.74,-0.2,0,0,,5.433838101,6.490739733,7.082319536
03-05-2012,304.81,307.42,304.48,305.51,3736374,305.95,2.94,-0.09,311.9,295.1,303.0385714,305.5347643,307.74829,3.36,-4.18,3.36,0,,5.255706808,2.048142569,5.328298044
04-05-2012,302.96,303.94,298.4,298.48,4414720,301.17,5.54,-4.93,309,295.1,302.7128571,304.5941291,307.06175,-3.48,6.08,0,6.08,,5.276013465,3.351065524,3.963315942
07-05-2012,297.5,305.29,297.5,303.77,4094694,301.395,7.79,5.51,309,295.1,302.64,304.4842452,306.8179167,1.35,0.9,1.35,0,,5.455583931,1.723285775,2.374164623
08-05-2012,302.76,308.45,300.35,306.4,5354824,304.4,8.1,3.82,309,295.1,302.8307143,304.7396792,306.7869599,3.16,-2.85,3.16,0,,5.644470793,0.851956223,1.975435841
09-05-2012,303.41,308.19,300.9,304.58,4658692,304.545,7.29,0.62,309,295.1,303.1828571,304.7183886,306.6234814,-0.26,-0.55,0,0,,5.762008594,1.433296582,1.336179527
10-05-2012,306.48,308.1,305.12,306.83,3108042,306.61,2.98,0.395,309,295.1,303.8114286,304.9999368,306.6387791,-0.09,-4.22,0,0,,5.563293694,0.703164239,0.996139015
11-05-2012,305.18,307.27,302.38,302.62,4315456,304.825,4.89,-3.485,309,297.5,304.0842857,304.6826119,306.3410917,-0.83,2.74,0,2.74,,5.515201288,2.041698002,1.392719608
14-05-2012,300.39,304.25,300.29,302,4001384,302.27,3.96,0.535,309,297.5,304.1814286,304.3249303,306.0195294,-3.02,2.09,0,2.09,,5.404115481,2.269301217,1.671387819
15-05-2012,302.68,307.5,301.88,305.56,4204078,304.69,5.62,2.31,309,297.5,304.2314286,304.4896063,305.9854902,3.25,-1.59,3.25,0,,5.419535804,1.121653787,1.810884335
16-05-2012,308.94,315.05,307.97,314.46,9833706,311.51,7.08,5.71,308.45,297.5,304.7114286,305.8189921,306.6132316,7.55,-6.09,7.55,0,,5.53814039,-1.985201823,0.468584394
17-05-2012,316.9,318.88,310.62,311.52,5432556,314.75,8.26,-5.92,315.05,297.5,304.9992857,306.5791265,306.9766959,3.83,-2.65,3.83,0,,5.732558933,1.099791258,0.078747741
18-05-2012,312.55,316.21,298.35,300.2,11947160,307.28,17.86,-13.255,318.88,297.5,304.8407143,305.7285763,306.4747185,-2.67,12.27,0,12.27,,6.598804724,5.624219068,1.579602834
21-05-2012,300.26,307.85,300,307.06,6297872,303.925,7.85,6.535,318.88,297.5,305.1871429,305.9060995,306.5180727,-8.36,-1.65,0,0,,6.688175815,3.784277001,3.502762442
22-05-2012,306.72,306.9,298,300.4,6103666,302.45,8.9,-5.21,318.88,297.5,304.9564286,305.1719529,306.0648821,-0.95,2,0,2,,6.846163257,5.702119782,5.03687195
23-05-2012,300.82,304.8,298.56,304.73,6345352,301.68,6.24,5.005,318.88,297.5,304.9007143,305.1130258,305.9660019,-2.1,-0.56,0,0,,6.802865881,4.508164078,4.66485362
24-05-2012,304.58,305.96,299.44,301.83,3144342,302.7,6.52,-2.245,318.88,297.5,305.14,304.675289,305.6596314,1.16,-0.88,1.16,0,,6.782661175,5.309458933,5.173247598
25-05-2012,300.5,300.86,294.14,295.76,7164240,297.5,6.72,-4.11,318.88,298,304.5678571,303.4865838,304.9263254,-5.1,5.3,0,5.3,,6.778185377,7.15811635,5.658579787
29-05-2012,297.9,299.56,294.16,297.17,5211780,296.86,5.4,-0.055,318.88,294.14,303.9085714,302.6443727,304.3517828,-1.3,-0.02,0,0,,6.679743564,6.807029646,6.42486831
30-05-2012,294.08,295.95,291.76,294.12,3813258,293.855,4.19,0.285,318.88,294.14,303.1614286,301.5077896,303.5938729,-3.61,2.4,0,2.4,,6.501904738,7.771622279,7.245589425
31-05-2012,294.36,295,289.5,290.43,5936460,292.25,5.5,-3.785,318.88,291.76,301.99,300.030751,302.6187712,-0.95,2.26,0,2.26,,6.430340114,8.817194304,7.798615409
01-06-2012,285.9,286.32,284.18,285.49,6116628,285.25,2.14,0.035,318.88,289.5,300.7664286,298.0919842,301.3499734,-8.68,5.32,0,5.32,,6.123887249,10.472173,9.020329861
